,pos,contig_id,proteins,origin,order,family,genus
2144,2144,Synechococcus~phage~ACG-2014j,230,RefSeq-85,Caudovirales,Myoviridae,
2145,2145,Synechococcus~phage~P60,55,RefSeq-85,Caudovirales,Podoviridae,
2146,2146,Synechococcus~phage~S-CAM1,231,RefSeq-85,Caudovirales,Myoviridae,
2147,2147,Synechococcus~phage~S-CAM22,214,RefSeq-85,,,
2148,2148,Synechococcus~phage~S-CAM3,240,RefSeq-85,,,
2149,2149,Synechococcus~phage~S-CAM4,238,RefSeq-85,,,
2150,2150,Synechococcus~phage~S-CAM7,266,RefSeq-85,,,
2151,2151,Synechococcus~phage~S-CAM8,204,RefSeq-85,Caudovirales,Myoviridae,
2152,2152,Synechococcus~phage~S-CAM9,229,RefSeq-85,,,
2153,2153,Synechococcus~phage~S-CBP1,50,RefSeq-85,Caudovirales,Podoviridae,
2154,2154,Synechococcus~phage~S-CBP2,53,RefSeq-85,,,
2155,2155,Synechococcus~phage~S-CBP3,53,RefSeq-85,,,
2156,2156,Synechococcus~phage~S-CBP4,46,RefSeq-85,Caudovirales,Podoviridae,
2157,2157,Synechococcus~phage~S-CBP42,51,RefSeq-85,Caudovirales,Podoviridae,
2158,2158,Synechococcus~phage~S-CBS1,43,RefSeq-85,Caudovirales,Siphoviridae,
2159,2159,Synechococcus~phage~S-CBS2,102,RefSeq-85,Caudovirales,Siphoviridae,
2160,2160,Synechococcus~phage~S-CBS3,46,RefSeq-85,Caudovirales,Siphoviridae,
2161,2161,Synechococcus~phage~S-CBS4,105,RefSeq-85,Caudovirales,Siphoviridae,
2162,2162,Synechococcus~phage~S-CRM01,297,RefSeq-85,Caudovirales,Myoviridae,
2163,2163,Synechococcus~phage~S-IOM18,209,RefSeq-85,Caudovirales,Myoviridae,
2164,2164,Synechococcus~phage~S-MbCM100,210,RefSeq-85,Caudovirales,Myoviridae,
2165,2165,Synechococcus~phage~S-PM2,244,RefSeq-85,Caudovirales,Myoviridae,
2166,2166,Synechococcus~phage~S-RIM2~R1_1999,210,RefSeq-85,Caudovirales,Myoviridae,
2167,2167,Synechococcus~phage~S-RIM8~A.HR1,211,RefSeq-85,Caudovirales,Myoviridae,
2168,2168,Synechococcus~phage~S-RIP1,55,RefSeq-85,Caudovirales,Podoviridae,
2169,2169,Synechococcus~phage~S-RIP2,54,RefSeq-85,Caudovirales,Podoviridae,
2170,2170,Synechococcus~phage~S-RSM4,237,RefSeq-85,Caudovirales,Myoviridae,
2171,2171,Synechococcus~phage~S-SKS1,281,RefSeq-85,Caudovirales,Siphoviridae,
2172,2172,Synechococcus~phage~S-SM1,234,RefSeq-85,Caudovirales,Myoviridae,
2173,2173,Synechococcus~phage~S-SM2,267,RefSeq-85,Caudovirales,Myoviridae,
2174,2174,Synechococcus~phage~S-SSM4,220,RefSeq-85,Caudovirales,Myoviridae,
2175,2175,Synechococcus~phage~S-SSM5,225,RefSeq-85,Caudovirales,Myoviridae,
2176,2176,Synechococcus~phage~S-SSM7,319,RefSeq-85,Caudovirales,Myoviridae,
2177,2177,Synechococcus~phage~S-ShM2,230,RefSeq-85,Caudovirales,Myoviridae,
2178,2178,Synechococcus~phage~S-WAM1,221,RefSeq-85,,,
2179,2179,Synechococcus~phage~S-WAM2,229,RefSeq-85,,,
2180,2180,Synechococcus~phage~Syn19,215,RefSeq-85,Caudovirales,Myoviridae,
2181,2181,Synechococcus~phage~Syn5,61,RefSeq-85,Caudovirales,Podoviridae,
2182,2182,Synechococcus~phage~metaG-MbCM1,234,RefSeq-85,Caudovirales,Myoviridae,
2183,2183,Synechococcus~phage~syn9,226,RefSeq-85,Caudovirales,Myoviridae,
2184,2184,Temperate~phage~phiNIH1.1,56,RefSeq-85,Caudovirales,Siphoviridae,
2185,2185,Tetraselmis~viridis~virus~S1,24,RefSeq-85,,,
2186,2186,Tetrasphaera~phage~TJE1,66,RefSeq-85,Caudovirales,,
2187,2187,Thalassomonas~phage~BA3,47,RefSeq-85,Caudovirales,Podoviridae,
2188,2188,Thermoanaerobacterium~phage~THSA-485A,57,RefSeq-85,Caudovirales,Siphoviridae,
2189,2189,Thermococcus~prieurii~virus~1,28,RefSeq-85,,,
2190,2190,Thermoproteus~tenax~spherical~virus~1,38,RefSeq-85,,Globuloviridae,Globulovirus
2191,2191,Thermus~phage~TMA,168,RefSeq-85,Caudovirales,Myoviridae,
2192,2192,Thermus~phage~phi~OH2,60,RefSeq-85,Caudovirales,,
2193,2193,Thermus~phage~phiYS40,170,RefSeq-85,Caudovirales,Myoviridae,
2194,2194,Thermus~virus~IN93,39,RefSeq-85,,Sphaerolipoviridae,Gammasphaerolipovirus
2195,2195,Thermus~virus~P23-45,117,RefSeq-85,Caudovirales,Siphoviridae,P23virus
2196,2196,Thermus~virus~P23-77,37,RefSeq-85,,Sphaerolipoviridae,Gammasphaerolipovirus
2197,2197,Thermus~virus~P74-26,116,RefSeq-85,Caudovirales,Siphoviridae,P23virus
2198,2198,Tsukamurella~phage~TIN2,107,RefSeq-85,Caudovirales,Siphoviridae,Tin2virus
2199,2199,Tsukamurella~phage~TIN3,109,RefSeq-85,Caudovirales,Siphoviridae,Tin2virus
2200,2200,Tsukamurella~phage~TPA2,78,RefSeq-85,Caudovirales,Siphoviridae,
2201,2201,Tsukamurella~phage~TPA4,84,RefSeq-85,,,
2202,2202,Uncultured~phage~WW-nAnB~strain~2,8,RefSeq-85,,Inoviridae,
2203,2203,Uncultured~phage~WW-nAnB~strain~3,8,RefSeq-85,,Inoviridae,
2204,2204,Verrucomicrobia~phage~P8625,52,RefSeq-85,Caudovirales,Siphoviridae,
2205,2205,Vibrio~phage~11895-B1,196,RefSeq-85,Caudovirales,Myoviridae,
2206,2206,Vibrio~phage~CHOED,91,RefSeq-85,Caudovirales,Podoviridae,
2207,2207,Vibrio~phage~CP-T1,70,RefSeq-85,Caudovirales,Myoviridae,
2208,2208,Vibrio~phage~CTX,13,RefSeq-85,,Inoviridae,
2209,2209,Vibrio~phage~ICP1,232,RefSeq-85,Caudovirales,Myoviridae,
2210,2210,Vibrio~phage~ICP2,72,RefSeq-85,Caudovirales,Podoviridae,
2211,2211,Vibrio~phage~ICP2_2013_A_Haiti,57,RefSeq-85,Caudovirales,Podoviridae,
2212,2212,Vibrio~phage~ICP3,54,RefSeq-85,Caudovirales,Podoviridae,
2213,2213,Vibrio~phage~J2,48,RefSeq-85,Caudovirales,Podoviridae,
2214,2214,Vibrio~phage~JA-1,79,RefSeq-85,Caudovirales,Podoviridae,
2215,2215,Vibrio~phage~K139,44,RefSeq-85,Caudovirales,Myoviridae,Hp1virus
2216,2216,Vibrio~phage~KSF1,12,RefSeq-85,,Inoviridae,
2217,2217,Vibrio~phage~KVP40,381,RefSeq-85,Caudovirales,Myoviridae,Schizot4virus
2218,2218,Vibrio~phage~N4,47,RefSeq-85,Caudovirales,Podoviridae,
2219,2219,Vibrio~phage~PVA1,21,RefSeq-85,Caudovirales,Podoviridae,
2220,2220,Vibrio~phage~PWH3a-P1,209,RefSeq-85,,,
2221,2221,Vibrio~phage~QH,48,RefSeq-85,Caudovirales,Podoviridae,
2222,2222,Vibrio~phage~SHOU24,96,RefSeq-85,Caudovirales,Siphoviridae,
2223,2223,Vibrio~phage~SIO-2,115,RefSeq-85,Caudovirales,Siphoviridae,
2224,2224,Vibrio~phage~VBM1,56,RefSeq-85,,,
2225,2225,Vibrio~phage~VBP32,115,RefSeq-85,Caudovirales,Podoviridae,
2226,2226,Vibrio~phage~VBP47,115,RefSeq-85,Caudovirales,Podoviridae,
2227,2227,Vibrio~phage~VCY-phi,11,RefSeq-85,,Inoviridae,
2228,2228,Vibrio~phage~VEJphi,11,RefSeq-85,,Inoviridae,
2229,2229,Vibrio~phage~VFJ,12,RefSeq-85,,Inoviridae,Saetivirus
2230,2230,Vibrio~phage~VGJphi,13,RefSeq-85,,Inoviridae,Fibrovirus
2231,2231,Vibrio~phage~VH7D,327,RefSeq-85,Caudovirales,Myoviridae,
2232,2232,Vibrio~phage~VHML,57,RefSeq-85,Caudovirales,Myoviridae,Vhmlvirus
2233,2233,Vibrio~phage~VP2,47,RefSeq-85,Caudovirales,Podoviridae,Vp5virus
2234,2234,Vibrio~phage~VP5,48,RefSeq-85,Caudovirales,Podoviridae,Vp5virus
2235,2235,Vibrio~phage~VP585,58,RefSeq-85,Caudovirales,Myoviridae,Vhmlvirus
2236,2236,Vibrio~phage~VP882,71,RefSeq-85,Caudovirales,Myoviridae,Hapunavirus
2237,2237,Vibrio~phage~VP93,44,RefSeq-85,Caudovirales,Podoviridae,
2238,2238,Vibrio~phage~VPMS1,53,RefSeq-85,Caudovirales,Podoviridae,
2239,2239,Vibrio~phage~VPUSM~8,43,RefSeq-85,Caudovirales,Myoviridae,
2240,2240,Vibrio~phage~VSK,14,RefSeq-85,,Inoviridae,Fibrovirus
2241,2241,Vibrio~phage~ValKK3,390,RefSeq-85,Caudovirales,Myoviridae,Schizot4virus
2242,2242,Vibrio~phage~VfO3K6,10,RefSeq-85,,Inoviridae,
2243,2243,Vibrio~phage~VfO4K68,8,RefSeq-85,,Inoviridae,
2244,2244,Vibrio~phage~VpKK5,80,RefSeq-85,Caudovirales,Siphoviridae,
2245,2245,Vibrio~phage~VpV262,67,RefSeq-85,Caudovirales,Podoviridae,
2246,2246,Vibrio~phage~VvAW1,40,RefSeq-85,Caudovirales,Podoviridae,
2247,2247,Vibrio~phage~X29,67,RefSeq-85,Caudovirales,Myoviridae,
2248,2248,Vibrio~phage~douglas~12A4,75,RefSeq-85,,,
2249,2249,Vibrio~phage~eugene~12A10,251,RefSeq-85,,,
2250,2250,Vibrio~phage~fs2,9,RefSeq-85,,Inoviridae,Saetivirus
2251,2251,Vibrio~phage~helene~12B3,263,RefSeq-85,,,
2252,2252,Vibrio~phage~henriette~12B8,154,RefSeq-85,,,
2253,2253,Vibrio~phage~martha~12B12,51,RefSeq-85,Caudovirales,Myoviridae,
2254,2254,Vibrio~phage~nt-1,405,RefSeq-85,Caudovirales,Myoviridae,Schizot4virus
2255,2255,Vibrio~phage~pVp-1,157,RefSeq-85,Caudovirales,Siphoviridae,
2256,2256,Vibrio~phage~pYD21-A,74,RefSeq-85,Caudovirales,Siphoviridae,
2257,2257,Vibrio~phage~pYD38-A,77,RefSeq-85,,,
2258,2258,Vibrio~phage~pYD38-B,57,RefSeq-85,Caudovirales,Siphoviridae,
2259,2259,Vibrio~phage~phi~1,110,RefSeq-85,Caudovirales,Podoviridae,
2260,2260,Vibrio~phage~phi~3,156,RefSeq-85,Caudovirales,Siphoviridae,
2261,2261,Vibrio~phage~phi-A318,46,RefSeq-85,Caudovirales,Podoviridae,
2262,2262,Vibrio~phage~phiVC8,48,RefSeq-85,Caudovirales,Podoviridae,Vp5virus
2263,2263,Vibrio~phage~qdvp001,227,RefSeq-85,,,
2264,2264,Vibrio~phage~vB_VchM-138,67,RefSeq-85,Caudovirales,Myoviridae,
2265,2265,Vibrio~phage~vB_VpaM_MAR,62,RefSeq-85,Caudovirales,Myoviridae,Vhmlvirus
2266,2266,Vibrio~phage~vB_VpaS_MAR10,107,RefSeq-85,Caudovirales,Siphoviridae,Ssp2virus
2267,2267,Vibrio~virus~Vf33,7,RefSeq-85,,Inoviridae,
2268,2268,Vibrio~virus~fs1,15,RefSeq-85,,Inoviridae,Fibrovirus
2269,2269,Vibriophage~VP4,31,RefSeq-85,Caudovirales,Podoviridae,
2270,2270,Weissella~phage~WCP30,35,RefSeq-85,,,
2271,2271,Weissella~phage~phiYS61,48,RefSeq-85,Caudovirales,Podoviridae,
2272,2272,Xanthomonas~citri~phage~CP2,40,RefSeq-85,Caudovirales,Podoviridae,
2273,2273,Xanthomonas~phage~OP2,62,RefSeq-85,Caudovirales,Myoviridae,Bcep78virus
2274,2274,Xanthomonas~phage~Xp15,84,RefSeq-85,Caudovirales,,
2275,2275,Xanthomonas~phage~vB_XveM_DIBBI,81,RefSeq-85,Caudovirales,Myoviridae,
2276,2276,Xanthomonas~virus~CP1,47,RefSeq-85,Caudovirales,Siphoviridae,Xp10virus
2277,2277,Xanthomonas~virus~Cf1c,9,RefSeq-85,,Inoviridae,
2278,2278,Xanthomonas~virus~OP1,59,RefSeq-85,Caudovirales,Siphoviridae,Xp10virus
2279,2279,Xanthomonas~virus~Xop411,58,RefSeq-85,Caudovirales,Siphoviridae,Xp10virus
2280,2280,Xanthomonas~virus~Xp10,60,RefSeq-85,Caudovirales,Siphoviridae,Xp10virus
2281,2281,Xanthomonas~virus~phil7,58,RefSeq-85,Caudovirales,Siphoviridae,Xp10virus
2282,2282,Xylella~phage~Paz,51,RefSeq-85,Caudovirales,Podoviridae,
2283,2283,Xylella~phage~Prado,52,RefSeq-85,Caudovirales,Podoviridae,Pradovirus
2284,2284,Xylella~phage~Xfas53,45,RefSeq-85,Caudovirales,Podoviridae,
2285,2285,Yersinia~phage~Berlin,45,RefSeq-85,Caudovirales,Podoviridae,
2286,2286,Yersinia~phage~L-413C,40,RefSeq-85,Caudovirales,Myoviridae,P2virus
2287,2287,Yersinia~phage~PST,271,RefSeq-85,Caudovirales,Myoviridae,T4virus
2288,2288,Yersinia~phage~PY54,67,RefSeq-85,Caudovirales,Siphoviridae,
2289,2289,Yersinia~phage~Yep-phi,45,RefSeq-85,Caudovirales,Podoviridae,
2290,2290,Yersinia~phage~Yepe2,46,RefSeq-85,Caudovirales,Podoviridae,
2291,2291,Yersinia~phage~phi80-18,55,RefSeq-85,Caudovirales,Podoviridae,
2292,2292,Yersinia~phage~phiA1122,50,RefSeq-85,Caudovirales,Podoviridae,
2293,2293,Yersinia~phage~phiD1,277,RefSeq-85,Caudovirales,Myoviridae,T4virus
2294,2294,Yersinia~phage~phiR1-37,367,RefSeq-85,Caudovirales,Myoviridae,
2295,2295,Yersinia~phage~phiR1-RT,262,RefSeq-85,Caudovirales,Myoviridae,Tg1virus
2296,2296,Yersinia~phage~phiR201,166,RefSeq-85,Caudovirales,Siphoviridae,
2297,2297,Yersinia~phage~phiYeO3-12,59,RefSeq-85,Caudovirales,Podoviridae,
2298,2298,Yersinia~phage~vB_YenM_TG1,262,RefSeq-85,Caudovirales,Myoviridae,Tg1virus
2299,2299,Yersinia~phage~vB_YenP_AP10,47,RefSeq-85,Caudovirales,Podoviridae,
2300,2300,Yersinia~phage~vB_YenP_AP5,45,RefSeq-85,Caudovirales,Podoviridae,
2301,2301,Yersinia~phage~vB_YenP_ISAO8,46,RefSeq-85,Caudovirales,Podoviridae,
2302,2302,biochar_0,421,,,,
2303,2303,biochar_1,382,,,,
2304,2304,biochar_10,151,,,,
2305,2305,biochar_1000,63,,,,
2306,2306,biochar_1001,64,,,,
2307,2307,biochar_1008,62,,,,
2308,2308,biochar_101,101,,,,
2309,2309,biochar_1011,53,,,,
2310,2310,biochar_1012,44,,,,
2311,2311,biochar_1013,66,,,,
2312,2312,biochar_1014,61,,,,
2313,2313,biochar_1019,52,,,,
2314,2314,biochar_102,92,,,,
2315,2315,biochar_1023,42,,,,
2316,2316,biochar_1024,54,,,,
2317,2317,biochar_1028,61,,,,
2318,2318,biochar_103,118,,,,
2319,2319,biochar_1032,56,,,,
2320,2320,biochar_1034,69,,,,
2321,2321,biochar_1035,52,,,,
2322,2322,biochar_1037,55,,,,
2323,2323,biochar_1038,50,,,,
2324,2324,biochar_1039,54,,,,
2325,2325,biochar_104,83,,,,
2326,2326,biochar_1041,57,,,,
2327,2327,biochar_1042,60,,,,
2328,2328,biochar_1044,76,,,,
2329,2329,biochar_1046,50,,,,
2330,2330,biochar_1048,59,,,,
2331,2331,biochar_1049,59,,,,
2332,2332,biochar_105,102,,,,
2333,2333,biochar_1052,48,,,,
2334,2334,biochar_1054,54,,,,
2335,2335,biochar_106,96,,,,
2336,2336,biochar_1061,45,,,,
2337,2337,biochar_1062,50,,,,
2338,2338,biochar_1064,35,,,,
2339,2339,biochar_1065,53,,,,
2340,2340,biochar_107,97,,,,
2341,2341,biochar_1072,48,,,,
2342,2342,biochar_1074,55,,,,
2343,2343,biochar_1075,49,,,,
2344,2344,biochar_1076,50,,,,
2345,2345,biochar_1079,63,,,,
2346,2346,biochar_108,94,,,,
2347,2347,biochar_1080,49,,,,
2348,2348,biochar_1083,64,,,,
2349,2349,biochar_1084,53,,,,
2350,2350,biochar_1086,62,,,,
2351,2351,biochar_1087,53,,,,
2352,2352,biochar_1088,47,,,,
2353,2353,biochar_1089,48,,,,
2354,2354,biochar_109,93,,,,
2355,2355,biochar_1090,58,,,,
2356,2356,biochar_1091,44,,,,
2357,2357,biochar_1093,57,,,,
2358,2358,biochar_1094,65,,,,
2359,2359,biochar_1096,58,,,,
2360,2360,biochar_1097,45,,,,
2361,2361,biochar_1098,61,,,,
2362,2362,biochar_1101,52,,,,
2363,2363,biochar_1102,63,,,,
2364,2364,biochar_1106,58,,,,
2365,2365,biochar_1107,46,,,,
2366,2366,biochar_1109,58,,,,
2367,2367,biochar_1110,52,,,,
2368,2368,biochar_1113,59,,,,
2369,2369,biochar_1114,64,,,,
2370,2370,biochar_1115,52,,,,
2371,2371,biochar_1117,54,,,,
2372,2372,biochar_1119,30,,,,
2373,2373,biochar_112,90,,,,
2374,2374,biochar_1120,55,,,,
2375,2375,biochar_1121,47,,,,
2376,2376,biochar_1123,58,,,,
2377,2377,biochar_1125,66,,,,
2378,2378,biochar_1126,53,,,,
2379,2379,biochar_1127,53,,,,
2380,2380,biochar_1128,61,,,,
2381,2381,biochar_1129,54,,,,
2382,2382,biochar_1131,51,,,,
2383,2383,biochar_1132,64,,,,
2384,2384,biochar_1133,54,,,,
2385,2385,biochar_1134,23,,,,
2386,2386,biochar_1136,51,,,,
2387,2387,biochar_1138,45,,,,
2388,2388,biochar_1139,52,,,,
2389,2389,biochar_1140,46,,,,
2390,2390,biochar_1143,37,,,,
2391,2391,biochar_1144,45,,,,
2392,2392,biochar_1145,53,,,,
2393,2393,biochar_1146,54,,,,
2394,2394,biochar_1147,44,,,,
2395,2395,biochar_1148,50,,,,
2396,2396,biochar_1151,38,,,,
2397,2397,biochar_1152,50,,,,
2398,2398,biochar_1153,52,,,,
2399,2399,biochar_1154,56,,,,
2400,2400,biochar_1155,47,,,,
2401,2401,biochar_1156,58,,,,
2402,2402,biochar_1158,48,,,,
2403,2403,biochar_1160,60,,,,
2404,2404,biochar_1161,56,,,,
2405,2405,biochar_1163,52,,,,
2406,2406,biochar_1167,52,,,,
2407,2407,biochar_1168,37,,,,
2408,2408,biochar_1169,44,,,,
2409,2409,biochar_1171,53,,,,
2410,2410,biochar_1172,46,,,,
2411,2411,biochar_1173,43,,,,
2412,2412,biochar_1175,50,,,,
2413,2413,biochar_1176,61,,,,
2414,2414,biochar_1177,55,,,,
2415,2415,biochar_1178,52,,,,
2416,2416,biochar_118,94,,,,
2417,2417,biochar_1181,43,,,,
2418,2418,biochar_1182,62,,,,
2419,2419,biochar_1184,40,,,,
2420,2420,biochar_1185,53,,,,
2421,2421,biochar_1188,40,,,,
2422,2422,biochar_119,98,,,,
2423,2423,biochar_1190,54,,,,
2424,2424,biochar_1191,26,,,,
2425,2425,biochar_1192,59,,,,
2426,2426,biochar_1193,40,,,,
2427,2427,biochar_1194,39,,,,
2428,2428,biochar_1196,45,,,,
2429,2429,biochar_1198,41,,,,
2430,2430,biochar_1199,50,,,,
2431,2431,biochar_12,180,,,,
2432,2432,biochar_1200,43,,,,
2433,2433,biochar_1201,44,,,,
2434,2434,biochar_1202,48,,,,
2435,2435,biochar_1203,56,,,,
2436,2436,biochar_1205,53,,,,
2437,2437,biochar_1206,44,,,,
2438,2438,biochar_1207,83,,,,
2439,2439,biochar_1209,52,,,,
2440,2440,biochar_1211,59,,,,
2441,2441,biochar_1212,49,,,,
2442,2442,biochar_1213,61,,,,
2443,2443,biochar_1215,48,,,,
2444,2444,biochar_1216,38,,,,
2445,2445,biochar_1218,50,,,,
2446,2446,biochar_1219,55,,,,
2447,2447,biochar_122,76,,,,
2448,2448,biochar_1220,49,,,,
2449,2449,biochar_1222,47,,,,
2450,2450,biochar_1223,43,,,,
2451,2451,biochar_1225,57,,,,
2452,2452,biochar_1227,52,,,,
2453,2453,biochar_1229,48,,,,
2454,2454,biochar_1231,53,,,,
2455,2455,biochar_1234,43,,,,
2456,2456,biochar_1235,60,,,,
2457,2457,biochar_1237,42,,,,
2458,2458,biochar_1238,49,,,,
2459,2459,biochar_1239,47,,,,
2460,2460,biochar_1240,67,,,,
2461,2461,biochar_1242,63,,,,
2462,2462,biochar_1244,49,,,,
2463,2463,biochar_1245,34,,,,
2464,2464,biochar_1246,44,,,,
2465,2465,biochar_1247,52,,,,
2466,2466,biochar_1248,53,,,,
2467,2467,biochar_1250,61,,,,
2468,2468,biochar_1252,57,,,,
2469,2469,biochar_1253,49,,,,
2470,2470,biochar_1258,56,,,,
2471,2471,biochar_1260,40,,,,
2472,2472,biochar_1261,41,,,,
2473,2473,biochar_1263,41,,,,
2474,2474,biochar_1266,49,,,,
2475,2475,biochar_1267,46,,,,
2476,2476,biochar_1268,47,,,,
2477,2477,biochar_1271,43,,,,
2478,2478,biochar_1273,40,,,,
2479,2479,biochar_1274,48,,,,
2480,2480,biochar_1276,37,,,,
2481,2481,biochar_1277,51,,,,
2482,2482,biochar_1279,40,,,,
2483,2483,biochar_1280,45,,,,
2484,2484,biochar_1281,45,,,,
2485,2485,biochar_1284,37,,,,
2486,2486,biochar_1287,38,,,,
2487,2487,biochar_129,116,,,,
2488,2488,biochar_1290,46,,,,
2489,2489,biochar_1291,53,,,,
2490,2490,biochar_1292,45,,,,
2491,2491,biochar_1295,35,,,,
2492,2492,biochar_1296,67,,,,
2493,2493,biochar_13,131,,,,
2494,2494,biochar_130,111,,,,
2495,2495,biochar_1300,39,,,,
2496,2496,biochar_1301,33,,,,
2497,2497,biochar_1303,60,,,,
2498,2498,biochar_1304,45,,,,
2499,2499,biochar_1305,47,,,,
2500,2500,biochar_1306,56,,,,
2501,2501,biochar_1308,55,,,,
2502,2502,biochar_131,96,,,,
2503,2503,biochar_1314,48,,,,
2504,2504,biochar_1317,36,,,,
2505,2505,biochar_1318,40,,,,
2506,2506,biochar_1319,42,,,,
2507,2507,biochar_132,108,,,,
2508,2508,biochar_1320,47,,,,
2509,2509,biochar_1322,57,,,,
2510,2510,biochar_1323,53,,,,
2511,2511,biochar_1327,40,,,,
2512,2512,biochar_1328,42,,,,
2513,2513,biochar_1329,34,,,,
2514,2514,biochar_1331,55,,,,
2515,2515,biochar_1332,39,,,,
2516,2516,biochar_1333,41,,,,
2517,2517,biochar_1334,40,,,,
2518,2518,biochar_1336,55,,,,
2519,2519,biochar_1337,39,,,,
2520,2520,biochar_1338,16,,,,
2521,2521,biochar_1339,54,,,,
2522,2522,biochar_1340,44,,,,
2523,2523,biochar_1341,83,,,,
2524,2524,biochar_1342,39,,,,
2525,2525,biochar_1344,37,,,,
2526,2526,biochar_1346,45,,,,
2527,2527,biochar_1347,34,,,,
2528,2528,biochar_1348,50,,,,
2529,2529,biochar_135,91,,,,
2530,2530,biochar_1350,35,,,,
2531,2531,biochar_1351,55,,,,
2532,2532,biochar_1352,37,,,,
2533,2533,biochar_1353,48,,,,
2534,2534,biochar_1355,38,,,,
2535,2535,biochar_1358,41,,,,
2536,2536,biochar_1359,43,,,,
2537,2537,biochar_1360,44,,,,
2538,2538,biochar_1361,41,,,,
2539,2539,biochar_1363,42,,,,
2540,2540,biochar_1364,38,,,,
2541,2541,biochar_1365,49,,,,
2542,2542,biochar_1366,37,,,,
2543,2543,biochar_1369,38,,,,
2544,2544,biochar_1370,41,,,,
2545,2545,biochar_1371,41,,,,
2546,2546,biochar_1374,41,,,,
2547,2547,biochar_1376,34,,,,
2548,2548,biochar_1377,42,,,,
2549,2549,biochar_138,95,,,,
2550,2550,biochar_1380,38,,,,
2551,2551,biochar_1382,41,,,,
2552,2552,biochar_1383,45,,,,
2553,2553,biochar_1384,40,,,,
2554,2554,biochar_1387,46,,,,
2555,2555,biochar_1388,53,,,,
2556,2556,biochar_1389,52,,,,
2557,2557,biochar_139,101,,,,
2558,2558,biochar_1391,43,,,,
2559,2559,biochar_1393,48,,,,
2560,2560,biochar_1398,34,,,,
2561,2561,biochar_1399,51,,,,
2562,2562,biochar_14,168,,,,
2563,2563,biochar_140,83,,,,
2564,2564,biochar_1401,43,,,,
2565,2565,biochar_1404,56,,,,
2566,2566,biochar_1407,46,,,,
2567,2567,biochar_1410,40,,,,
2568,2568,biochar_1411,38,,,,
2569,2569,biochar_1413,45,,,,
2570,2570,biochar_1414,38,,,,
2571,2571,biochar_1415,46,,,,
2572,2572,biochar_1417,38,,,,
2573,2573,biochar_1418,55,,,,
2574,2574,biochar_1419,44,,,,
2575,2575,biochar_142,97,,,,
2576,2576,biochar_1421,50,,,,
2577,2577,biochar_1422,39,,,,
2578,2578,biochar_1423,40,,,,
2579,2579,biochar_1424,39,,,,
2580,2580,biochar_1425,50,,,,
2581,2581,biochar_1426,19,,,,
2582,2582,biochar_1427,41,,,,
2583,2583,biochar_1428,56,,,,
2584,2584,biochar_1429,45,,,,
2585,2585,biochar_143,88,,,,
2586,2586,biochar_1430,42,,,,
2587,2587,biochar_1431,47,,,,
2588,2588,biochar_1432,40,,,,
2589,2589,biochar_1433,44,,,,
2590,2590,biochar_1435,49,,,,
2591,2591,biochar_1436,37,,,,
2592,2592,biochar_1437,36,,,,
2593,2593,biochar_1438,38,,,,
2594,2594,biochar_1439,38,,,,
2595,2595,biochar_1441,38,,,,
2596,2596,biochar_1442,52,,,,
2597,2597,biochar_1443,46,,,,
2598,2598,biochar_1448,43,,,,
2599,2599,biochar_1449,47,,,,
2600,2600,biochar_1450,60,,,,
2601,2601,biochar_1451,48,,,,
2602,2602,biochar_1452,33,,,,
2603,2603,biochar_1453,34,,,,
2604,2604,biochar_1454,39,,,,
2605,2605,biochar_1456,33,,,,
2606,2606,biochar_1457,49,,,,
2607,2607,biochar_1459,6,,,,
2608,2608,biochar_146,74,,,,
2609,2609,biochar_1460,49,,,,
2610,2610,biochar_1463,39,,,,
2611,2611,biochar_1464,32,,,,
2612,2612,biochar_1465,36,,,,
2613,2613,biochar_147,87,,,,
2614,2614,biochar_1472,39,,,,
2615,2615,biochar_1473,54,,,,
2616,2616,biochar_1476,68,,,,
2617,2617,biochar_1477,32,,,,
2618,2618,biochar_1478,37,,,,
2619,2619,biochar_148,93,,,,
2620,2620,biochar_1480,31,,,,
2621,2621,biochar_1481,45,,,,
2622,2622,biochar_1482,37,,,,
2623,2623,biochar_1483,43,,,,
2624,2624,biochar_1484,32,,,,
2625,2625,biochar_1486,39,,,,
2626,2626,biochar_1487,34,,,,
2627,2627,biochar_1490,45,,,,
2628,2628,biochar_1493,37,,,,
2629,2629,biochar_1497,29,,,,
2630,2630,biochar_1498,40,,,,
2631,2631,biochar_1499,42,,,,
2632,2632,biochar_15,129,,,,
2633,2633,biochar_1500,40,,,,
2634,2634,biochar_1502,36,,,,
2635,2635,biochar_1506,50,,,,
2636,2636,biochar_1509,34,,,,
2637,2637,biochar_1513,40,,,,
2638,2638,biochar_1514,40,,,,
2639,2639,biochar_1515,19,,,,
2640,2640,biochar_1516,45,,,,
2641,2641,biochar_1518,38,,,,
2642,2642,biochar_1519,35,,,,
2643,2643,biochar_1521,45,,,,
2644,2644,biochar_1522,52,,,,
2645,2645,biochar_1526,46,,,,
2646,2646,biochar_1527,38,,,,
2647,2647,biochar_1529,40,,,,
2648,2648,biochar_153,96,,,,
2649,2649,biochar_1530,36,,,,
2650,2650,biochar_1531,35,,,,
2651,2651,biochar_1534,45,,,,
2652,2652,biochar_1535,31,,,,
2653,2653,biochar_1536,25,,,,
2654,2654,biochar_1537,32,,,,
